Season_Code,League,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,Home_Elo,Away_Elo,Elo_Diff,Home_Roll5_GF,Away_Roll5_GF,Home_Roll5_GA,Away_Roll5_GA,Home_Roll5_Shots,Away_Roll5_Shots,Home_Roll5_SoT,Away_Roll5_SoT,Home_Rest_Days,Away_Rest_Days
2324,Championship,2023-12-01,Preston,QPR,0,2,A,0,0,D,7,8,1,5,6,4,11,11,1,1,0,0,2.2,3.25,3.5,2.3,1.6,1450.1299011317967,1312.0924884782357,138.03741265356098,1.2,1.2,2.0,1.2,9.2,11.0,3.6,3.8,3.0,3.0
2324,League One,2023-12-02,Northampton,Portsmouth,0,3,A,0,2,A,8,17,3,5,0,8,7,8,1,1,0,0,3.4,3.6,2.1,2.05,1.75,1301.3542290433452,1440.8765580841775,-139.52232904083235,1.4,1.4,1.6,1.6,11.4,16.4,4.2,5.8,4.0,4.0
2324,Premier League,2023-12-02,Brentford,Luton,3,1,H,0,0,D,27,7,6,1,7,5,10,8,1,2,0,0,1.45,4.5,6.5,1.7,2.1,1638.5881562746845,1527.0430485622353,111.54510771244918,1.6,1.2,1.2,1.6,14.2,9.2,5.0,3.4,7.0,7.0
2324,Premier League,2023-12-02,Newcastle,Man United,1,0,H,0,0,D,22,8,4,1,7,3,6,13,1,2,0,0,1.91,3.75,3.8,1.67,2.15,1729.0046901359938,1722.5608111320305,6.443879003963275,2.2,1.4,1.0,0.8,10.8,11.4,4.8,4.2,7.0,6.0
2324,Premier League,2023-12-02,Nott'm Forest,Everton,0,1,A,0,0,D,13,12,2,3,4,3,15,14,1,0,0,0,2.75,3.25,2.6,2.05,1.75,1552.5249210247607,1548.849173664837,3.675747359923662,1.6,1.0,2.2,1.6,12.2,11.6,4.4,3.8,7.0,6.0
2324,Championship,2023-12-02,Swansea,Huddersfield,1,1,D,0,1,A,22,5,5,3,19,1,11,9,1,2,0,0,1.95,3.4,4.0,1.88,1.98,1441.6560372777178,1426.9179983913414,14.738038886376444,1.2,0.8,1.6,1.4,10.0,6.2,3.2,2.4,3.0,3.0
2324,Premier League,2023-12-02,Burnley,Sheffield United,5,0,H,2,0,H,19,6,7,3,6,1,9,12,2,5,0,1,1.8,3.6,4.5,2.06,1.84,1513.0830752652662,1494.704727973209,18.378347292057242,0.6,1.0,2.4,2.4,9.6,8.8,3.8,2.2,7.0,7.0
2324,Championship,2023-12-02,Southampton,Cardiff,2,0,H,2,0,H,18,10,6,3,7,3,6,9,1,1,0,0,1.62,4.0,5.25,1.8,2.0,1518.3219196431628,1422.1971450152114,96.12477462795141,1.6,1.2,0.6,1.0,13.4,12.6,5.0,5.0,3.0,4.0
2324,Premier League,2023-12-02,Arsenal,Wolves,2,1,H,2,0,H,19,6,6,3,4,0,10,10,1,2,0,0,1.25,5.5,12.0,1.65,2.2,1793.8567077958562,1568.3950770742745,225.46163072158174,2.2,1.8,0.8,1.8,14.2,13.6,4.4,5.2,7.0,5.0
2324,Championship,2023-12-02,Plymouth,Stoke,2,1,H,1,1,D,16,9,8,4,7,8,3,15,1,2,0,0,2.63,3.5,2.6,1.73,2.08,1429.8320668909237,1382.6786596573786,47.15340723354507,1.6,0.8,1.8,1.4,10.4,10.0,3.8,2.8,4.0,4.0
2324,Championship,2023-12-02,Millwall,Sunderland,1,1,D,1,0,H,7,10,4,3,4,4,14,12,5,3,0,0,3.0,3.3,2.38,1.98,1.88,1404.3395185414859,1453.5140718341993,-49.174553292713426,1.4,1.4,1.8,1.2,11.2,23.0,3.8,6.2,3.0,3.0
2324,Championship,2023-12-02,Leeds,Middlesbrough,3,2,H,3,2,H,20,11,9,5,6,3,12,15,2,5,0,1,1.73,4.0,4.5,1.62,2.25,1540.0481424646186,1502.858284637369,37.189857827249625,2.2,2.0,0.8,1.6,16.2,12.6,6.0,6.4,3.0,4.0
2324,Championship,2023-12-02,Sheffield Weds,Blackburn,3,1,H,1,0,H,13,18,8,5,3,7,12,6,2,1,0,0,2.88,3.4,2.4,1.75,2.05,1327.7207850443401,1471.346220018873,-143.62543497453294,0.8,2.2,1.6,1.2,12.4,14.0,4.0,5.0,3.0,3.0
2324,Championship,2023-12-02,Ipswich,Coventry,2,1,H,2,0,H,13,15,3,1,1,6,14,11,2,1,0,0,1.8,4.0,4.2,1.62,2.25,1587.1131306608283,1456.121082307608,130.9920483532203,2.0,1.2,1.8,1.0,15.4,14.0,5.2,5.0,3.0,4.0
2324,Championship,2023-12-02,Hull,Watford,1,2,A,1,1,D,23,10,7,4,8,2,7,12,1,2,0,0,2.1,3.6,3.3,2.08,1.73,1496.6058074892235,1440.4617625801595,56.14404490906395,1.8,2.0,1.2,1.2,17.6,14.4,7.2,5.4,4.0,4.0
2324,Championship,2023-12-02,Birmingham,Rotherham,0,0,D,0,0,D,12,12,4,4,4,6,11,17,1,3,0,0,1.6,3.8,6.0,1.88,1.98,1380.1130541152447,1335.6156773113341,44.49737680391058,1.6,1.0,2.6,2.6,15.6,8.0,4.4,2.8,3.0,4.0
2324,Championship,2023-12-02,West Brom,Leicester,1,2,A,0,0,D,9,9,3,3,4,6,10,11,2,1,0,0,2.88,3.2,2.55,2.1,1.7,1521.3689913873632,1586.36195644806,-64.99296506069686,1.8,1.0,0.6,0.8,9.8,14.6,3.0,4.2,4.0,3.0
2324,Championship,2023-12-03,Bristol City,Norwich,1,2,A,1,0,H,15,12,6,3,6,6,5,7,1,1,0,0,2.25,3.3,3.2,1.83,2.03,1436.4455597054853,1384.91004158215,51.53551812333535,0.8,1.6,1.0,2.2,10.0,13.8,3.8,4.8,4.0,5.0
2324,Premier League,2023-12-03,Bournemouth,Aston Villa,2,2,D,1,1,D,15,11,7,3,7,7,16,12,5,3,0,0,3.4,4.0,1.95,1.53,2.4,1530.6125146506336,1732.1703789224941,-201.55786427186058,1.8,2.4,2.0,1.2,13.4,14.4,6.4,5.4,8.0,7.0
2324,Premier League,2023-12-03,Chelsea,Brighton,3,2,H,2,1,H,8,18,5,9,5,8,16,12,3,5,1,0,1.73,4.2,4.2,1.53,2.4,1595.6886178108596,1674.615789978922,-78.9271721680625,2.2,1.4,2.6,1.4,13.8,10.4,5.6,4.6,8.0,8.0
2324,Premier League,2023-12-03,Liverpool,Fulham,4,3,H,2,2,D,26,9,12,5,3,4,6,7,0,0,0,0,1.25,6.5,9.0,1.4,2.88,1786.0781643819068,1582.3089460813014,203.76921830060542,2.0,1.0,0.4,1.8,19.2,11.8,6.6,4.4,8.0,6.0
2324,Premier League,2023-12-03,West Ham,Crystal Palace,1,1,D,1,0,H,9,9,3,2,2,3,17,7,2,0,0,0,2.0,3.5,3.8,2.04,1.86,1595.084008203336,1567.9725729303827,27.11143527295326,1.6,1.2,2.2,2.2,13.0,12.6,3.4,4.2,8.0,8.0
2324,Premier League,2023-12-03,Man City,Tottenham,3,3,D,2,1,H,18,8,4,4,10,8,14,14,4,4,0,0,1.29,6.0,9.0,1.36,3.1,1845.1119713128157,1683.3958168872177,161.716154425598,3.2,1.4,1.4,1.8,16.6,11.4,7.8,4.2,8.0,7.0
2324,Premier League,2023-12-05,Luton,Arsenal,3,4,A,1,2,A,6,23,4,9,3,8,14,7,2,1,0,0,17.0,7.0,1.18,1.65,2.2,1516.0103830047115,1800.7215125073917,-284.71112950268025,1.0,2.2,1.8,0.6,8.0,15.4,2.8,5.0,3.0,3.0
2324,Premier League,2023-12-05,Wolves,Burnley,1,0,H,1,0,H,7,12,4,3,6,8,11,15,2,4,0,0,1.85,3.6,4.2,2.05,1.85,1561.5302723627387,1528.237509609066,33.29276275367283,1.6,1.6,2.0,1.8,10.8,12.2,4.4,5.0,3.0,3.0
2324,Premier League,2023-12-06,Brighton,Brentford,2,1,H,1,1,D,18,8,7,2,7,3,10,8,3,1,0,0,1.91,3.8,3.75,1.62,2.25,1655.042320355184,1649.6208218322083,5.421498522975753,1.6,1.6,1.6,1.4,13.0,15.0,5.8,4.2,3.0,4.0
2324,Premier League,2023-12-06,Crystal Palace,Bournemouth,0,2,A,0,1,A,16,11,3,4,3,9,10,17,1,3,0,0,2.25,3.5,3.1,2.01,1.89,1569.2185726656373,1538.97667515275,30.241897512887363,1.4,2.0,1.6,2.0,11.0,15.0,4.0,7.0,3.0,3.0
2324,Premier League,2023-12-06,Fulham,Nott'm Forest,5,0,H,2,0,H,14,4,6,1,6,1,7,10,0,1,0,0,2.0,3.4,3.75,2.06,1.84,1574.7468670717278,1536.35565291852,38.391214153207784,1.6,1.2,2.2,2.0,11.6,11.0,4.8,3.2,3.0,4.0
2324,Premier League,2023-12-06,Sheffield United,Liverpool,0,2,A,0,1,A,6,15,1,8,2,12,12,8,2,3,0,0,12.0,7.5,1.2,1.33,3.4,1479.5502936294092,1793.6402433914805,-314.0899497620712,0.8,2.4,3.0,1.0,7.6,19.2,1.6,7.8,4.0,3.0
2324,Premier League,2023-12-06,Aston Villa,Man City,1,0,H,0,0,D,22,2,7,2,6,0,13,13,2,2,0,0,4.75,4.2,1.7,1.53,2.4,1723.8062184203777,1838.1596359538614,-114.35341753348371,2.0,3.4,1.4,1.8,13.6,18.2,4.6,7.4,3.0,3.0
2324,Premier League,2023-12-06,Man United,Chelsea,2,1,H,1,1,D,28,13,9,3,12,4,12,12,4,0,0,0,2.88,3.4,2.45,1.65,2.2,1706.8575287048698,1615.2620874345976,91.5954412702722,1.0,2.4,0.8,2.6,10.2,13.2,3.4,5.6,4.0,3.0
2324,Premier League,2023-12-07,Everton,Newcastle,3,0,H,0,0,D,21,13,6,3,5,2,18,8,3,0,0,0,3.25,3.25,2.25,1.96,1.94,1565.0184417710777,1744.7079725631545,-179.68953079207677,1.2,1.6,1.2,1.0,12.8,13.2,4.2,4.2,5.0,5.0
2324,Premier League,2023-12-07,Tottenham,West Ham,1,2,A,1,0,H,23,11,7,5,8,4,11,12,3,3,0,0,1.75,4.2,4.2,1.5,2.5,1690.348152246172,1593.8380084680814,96.51014377809065,1.6,1.6,2.4,1.6,10.0,12.0,4.0,3.2,4.0,4.0
2324,Championship,2023-12-08,Coventry,Birmingham,2,0,H,1,0,H,16,13,8,6,6,7,11,19,0,5,0,0,1.7,4.0,4.75,1.75,2.05,1445.8830252367989,1378.0750053115746,67.80801992522424,1.4,1.4,1.0,2.0,14.0,16.0,4.6,4.8,6.0,6.0
2324,League One,2023-12-09,Wigan,Lincoln,0,0,D,0,0,D,3,8,0,1,6,5,15,13,4,4,0,0,2.25,3.5,3.2,2.03,1.83,1357.5381317334102,1332.437812284689,25.100319448721166,1.8,1.4,1.2,0.8,9.4,10.8,3.4,4.2,11.0,11.0
2324,League One,2023-12-09,Leyton Orient,Derby,0,3,A,0,1,A,8,13,2,9,8,4,8,15,1,1,1,0,3.6,3.5,2.05,2.1,1.7,1287.5306626780705,1401.8545432312349,-114.32388055316437,0.8,2.2,1.2,0.8,13.0,12.8,4.2,5.4,11.0,11.0
2324,League One,2023-12-09,Northampton,Fleetwood Town,3,0,H,2,0,H,23,10,9,4,2,6,8,5,1,1,0,0,2.25,3.4,3.2,2.05,1.75,1291.4549964061177,1240.4884959863111,50.96650041980661,1.2,1.6,1.8,2.2,10.6,15.8,3.8,6.8,7.0,11.0
2324,League One,2023-12-09,Peterboro,Oxford,3,0,H,2,0,H,16,8,9,2,5,4,10,6,1,1,0,0,1.91,3.6,4.0,1.93,1.93,1419.3115587051764,1348.0417300334564,71.26982867172,3.2,1.4,1.2,1.2,18.8,15.4,6.6,6.4,11.0,11.0
2324,League One,2023-12-09,Reading,Barnsley,1,3,A,1,1,D,13,21,6,4,3,6,12,15,2,5,0,0,2.8,3.4,2.5,1.75,2.05,1259.2536381709576,1395.0019253497812,-135.7482871788236,2.4,1.6,1.8,1.4,12.0,14.6,5.0,3.6,11.0,11.0
2324,League One,2023-12-09,Wycombe,Shrewsbury,0,1,A,0,1,A,16,6,5,1,7,4,9,6,0,0,0,0,1.95,3.5,4.0,2.1,1.7,1285.6989315380279,1254.5208723838289,31.17805915419899,0.6,1.0,1.2,1.8,8.2,10.2,2.2,3.2,11.0,11.0
2324,League One,2023-12-09,Exeter,Port Vale,0,1,A,0,1,A,12,12,5,3,12,6,10,9,1,2,1,0,2.3,3.6,2.9,2.05,1.75,1222.0505762388818,1200.204063209537,21.846513029344806,0.2,0.6,2.6,1.4,8.8,13.6,3.4,4.4,11.0,11.0
2324,Premier League,2023-12-09,Crystal Palace,Liverpool,1,2,A,0,0,D,8,14,4,2,6,5,17,17,5,2,1,0,6.0,4.5,1.5,1.65,2.2,1551.8293884385178,1798.1482215738395,-246.3188331353217,1.2,2.2,1.6,1.0,11.6,18.0,4.0,7.8,3.0,3.0
2324,Premier League,2023-12-09,Brighton,Burnley,1,1,D,0,1,A,29,6,11,3,9,1,5,8,0,4,0,0,1.5,4.75,6.0,1.57,2.35,1670.792671384002,1513.7660224381111,157.02664894589088,1.8,1.4,1.6,1.6,13.0,13.4,5.8,5.0,3.0,4.0
2324,Premier League,2023-12-09,Man United,Bournemouth,0,3,A,0,1,A,20,10,3,4,10,4,7,10,3,1,0,0,1.55,4.33,5.75,1.5,2.5,1718.7344834333173,1556.3658593798696,162.36862405344777,1.4,2.0,0.4,1.8,14.4,14.6,4.6,6.6,3.0,3.0
2324,Premier League,2023-12-09,Sheffield United,Brentford,1,0,H,1,0,H,9,10,4,4,3,4,14,13,5,1,0,0,4.2,3.8,1.75,1.95,1.95,1475.0423154470502,1633.8704708033904,-158.82815535634018,0.8,1.4,2.4,1.8,8.4,15.2,1.8,3.6,3.0,3.0
2324,Premier League,2023-12-09,Wolves,Nott'm Forest,1,1,D,1,1,D,10,8,4,2,4,3,9,11,0,1,0,0,1.85,3.6,4.33,2.06,1.84,1576.0017595336935,1522.1164729652637,53.88528656842982,1.4,1.2,1.6,2.4,10.0,10.0,4.0,3.2,4.0,3.0
2324,Premier League,2023-12-09,Aston Villa,Arsenal,1,0,H,1,0,H,10,12,3,5,3,3,16,11,4,2,0,0,3.3,3.6,2.1,1.7,2.1,1744.8901201032638,1805.9250595643362,-61.03493946107233,1.6,2.0,1.2,1.2,14.6,17.4,4.8,5.2,3.0,4.0
2324,League One,2023-12-09,Charlton,Cambridge,2,2,D,0,0,D,10,16,3,6,6,10,13,10,0,0,0,0,1.62,3.75,5.5,1.83,2.03,1336.1957387304676,1216.7241228433097,119.4716158871579,1.6,0.4,1.6,2.0,16.6,9.2,6.0,2.8,11.0,11.0
2324,Championship,2023-12-09,Middlesbrough,Ipswich,0,2,A,0,1,A,7,9,1,3,5,3,15,14,1,3,0,0,2.3,3.7,2.9,1.67,2.15,1488.5644296434527,1597.3511877316375,-108.7867580881848,2.4,2.0,1.8,1.6,13.0,14.6,6.8,4.4,7.0,7.0
2324,League One,2023-12-09,Bristol Rvs,Cheltenham,1,1,D,0,1,A,15,8,5,1,4,6,11,15,1,2,0,0,1.6,3.8,5.75,1.85,2.0,1282.4591319683225,1228.544859217708,53.91427275061437,1.2,1.6,1.0,1.4,10.4,12.6,4.0,3.4,11.0,11.0
2324,League One,2023-12-09,Burton,Stevenage,1,2,A,1,1,D,8,14,5,4,3,5,17,7,3,2,0,0,3.1,3.4,2.25,2.03,1.83,1279.9666078147684,1375.4819164866776,-95.51530867190922,0.2,2.0,2.0,0.6,12.0,10.6,3.0,4.2,11.0,11.0
2324,Championship,2023-12-09,Blackburn,Leeds,0,2,A,0,1,A,12,8,2,4,13,3,11,7,3,2,0,0,4.0,4.33,1.75,1.48,2.6,1449.0847008019327,1554.341997458535,-105.2572966566022,2.4,2.0,1.6,1.0,13.6,16.2,4.8,6.8,7.0,7.0
2324,Championship,2023-12-09,Cardiff,Millwall,1,0,H,0,0,D,7,10,3,3,4,2,11,14,1,2,0,0,2.1,3.2,3.8,2.25,1.62,1410.5142600067168,1406.589089025014,3.925170981702877,0.8,1.2,1.4,1.6,12.8,10.4,4.2,3.8,7.0,7.0
2324,Championship,2023-12-09,Huddersfield,Bristol City,1,1,D,1,0,H,6,15,2,4,2,9,8,10,1,1,0,0,3.2,3.1,2.38,2.35,1.57,1427.5963033627233,1418.0895154268558,9.506787935867578,0.8,1.0,0.8,1.0,6.2,11.4,2.6,4.8,7.0,6.0
2324,Championship,2023-12-09,Leicester,Plymouth,4,0,H,1,0,H,13,15,7,5,5,8,6,10,0,3,0,0,1.29,5.5,10.0,1.44,2.7,1599.4033499616498,1443.6738073411757,155.72954262047415,1.0,1.6,0.8,1.4,13.2,11.6,3.8,4.2,7.0,7.0
2324,Championship,2023-12-09,Sunderland,West Brom,2,1,H,0,0,D,14,11,5,1,4,7,5,13,1,6,0,0,2.25,3.25,3.2,2.05,1.8,1451.2645013506713,1508.3275978737734,-57.063096523102104,1.0,1.6,1.2,1.0,21.6,10.2,5.2,3.0,7.0,7.0
2324,Championship,2023-12-09,QPR,Hull,2,0,H,1,0,H,13,15,4,6,4,4,10,7,1,3,0,0,3.2,3.25,2.3,2.1,1.7,1334.134719944267,1478.04255146581,-143.9078315215429,1.4,1.8,0.8,1.6,10.8,18.4,4.2,7.4,8.0,7.0
2324,Championship,2023-12-09,Rotherham,Swansea,1,2,A,0,1,A,7,19,3,9,6,11,9,9,2,3,1,0,3.3,3.4,2.15,1.98,1.88,1337.6537261150042,1440.9777323063358,-103.32400619133159,0.8,1.2,2.4,1.8,8.8,11.2,3.0,3.4,7.0,7.0
2324,Championship,2023-12-09,Stoke,Sheffield Weds,0,1,A,0,0,D,13,6,4,2,4,5,7,11,3,4,0,0,2.0,3.25,4.0,2.25,1.62,1368.8369192071266,1349.9823042612804,18.85461494584615,0.6,1.0,1.8,1.8,9.2,12.2,2.4,4.6,7.0,7.0
2324,Championship,2023-12-09,Watford,Southampton,1,1,D,0,0,D,11,6,4,3,7,3,10,16,3,4,0,0,3.25,3.4,2.2,1.98,1.88,1459.025018603573,1530.0048046516574,-70.9797860480844,2.0,1.4,1.0,0.4,12.6,14.8,5.0,5.2,7.0,7.0
2324,League One,2023-12-09,Blackpool,Carlisle,3,0,H,1,0,H,13,8,6,4,9,4,6,14,0,3,0,0,1.5,4.2,7.0,1.88,1.98,1353.8022125877328,1231.2960888999698,122.50612368776297,2.4,0.8,1.2,1.8,17.0,13.8,4.8,4.6,11.0,11.0
2324,Championship,2023-12-09,Norwich,Preston,0,0,D,0,0,D,18,6,4,1,10,1,8,10,0,2,0,0,1.91,3.6,4.0,1.9,1.95,1403.2660858607794,1428.0876696657654,-24.82158380498595,1.8,1.2,1.8,2.2,14.4,8.4,5.0,3.0,6.0,8.0
2324,Premier League,2023-12-10,Everton,Chelsea,2,0,H,0,0,D,9,16,5,4,4,8,12,12,2,2,0,0,3.1,3.5,2.25,1.75,2.05,1588.6268709432713,1603.38513270615,-14.758261762878647,1.6,2.6,1.2,2.6,15.0,12.4,4.6,5.8,3.0,4.0
2324,Premier League,2023-12-10,Fulham,West Ham,5,0,H,3,0,H,14,9,8,5,3,6,5,10,2,1,0,0,2.38,3.5,2.9,1.9,2.0,1588.9860470249841,1614.1715734129552,-25.185526387971095,2.4,2.0,2.0,1.6,12.4,11.8,5.0,3.8,4.0,3.0
2324,Premier League,2023-12-10,Luton,Man City,1,2,A,1,0,H,4,18,2,6,6,3,16,6,2,1,0,0,17.0,8.0,1.14,1.36,3.1,1510.806835947767,1817.0757342709753,-306.2688983232083,1.4,2.8,2.0,2.0,7.8,14.4,3.4,5.8,5.0,4.0
2324,Premier League,2023-12-10,Tottenham,Newcastle,4,1,H,2,0,H,23,9,12,3,3,6,10,12,1,3,0,0,2.15,3.8,3.1,1.53,2.4,1670.0145873012982,1721.099543390961,-51.08495608966268,1.4,1.2,2.6,1.2,12.6,13.2,5.2,3.8,3.0,3.0
2324,League One,2023-12-11,Portsmouth,Bolton,2,0,H,1,0,H,12,10,6,2,6,1,17,13,3,4,0,0,2.3,3.5,3.0,2.03,1.83,1450.775790721405,1460.5386387693907,-9.762848047985699,2.0,2.4,1.6,0.0,16.6,14.2,6.2,5.0,9.0,13.0
2324,Championship,2023-12-12,Sunderland,Leeds,1,0,H,0,0,D,11,12,3,4,6,3,12,8,1,3,0,0,2.8,3.6,2.4,1.7,2.1,1469.8689774512234,1565.6377674756482,-95.76879002442479,1.4,2.2,1.4,1.0,19.4,15.6,5.6,6.4,3.0,3.0
2324,League One,2023-12-12,Reading,Oxford,1,1,D,1,1,D,7,9,4,1,4,7,14,7,2,1,0,0,2.88,3.5,2.45,1.93,1.93,1249.2052612227099,1335.2785532939693,-86.0732920712594,2.2,1.0,1.8,1.4,12.0,13.4,5.2,5.8,3.0,3.0
2324,Championship,2023-12-12,Watford,Ipswich,1,2,A,1,1,D,12,10,3,6,6,4,12,16,2,4,0,0,2.9,3.4,2.45,2.0,1.85,1462.2490293919923,1608.4989177807606,-146.24988838876834,2.2,2.0,1.2,1.2,13.0,13.8,5.2,4.4,3.0,3.0
2324,Championship,2023-12-12,Stoke,Swansea,1,1,D,0,0,D,16,8,4,2,6,3,11,14,3,2,0,0,2.05,3.5,3.6,1.93,1.93,1351.9694834693905,1452.354969818696,-100.38548634930544,0.6,1.6,2.0,2.0,10.4,14.4,3.0,4.8,3.0,3.0
2324,Championship,2023-12-12,Rotherham,West Brom,0,2,A,0,0,D,4,6,2,2,1,2,11,10,0,1,0,0,5.25,3.8,1.7,2.05,1.75,1326.2764886026441,1489.7231217732212,-163.44663317057712,0.6,1.2,2.4,1.2,8.6,10.4,3.0,2.2,3.0,3.0
2324,Championship,2023-12-12,Huddersfield,Preston,1,3,A,0,2,A,7,11,3,3,2,6,12,10,0,2,0,0,2.63,3.1,2.88,2.5,1.5,1427.1586088303818,1426.9465342788023,0.21207455157946242,1.0,0.6,1.0,1.8,6.4,6.4,2.6,1.8,3.0,3.0
2324,Championship,2023-12-12,Blackburn,Bristol City,2,1,H,1,0,H,13,11,3,5,3,4,6,7,4,1,0,0,1.91,3.75,3.8,1.73,2.08,1437.7889307848195,1418.5272099591973,19.261720825622206,1.8,1.0,1.8,1.2,14.0,11.0,4.4,4.2,3.0,3.0
2324,Championship,2023-12-13,Cardiff,Birmingham,0,1,A,0,1,A,11,11,4,5,4,3,11,18,1,2,0,0,1.85,3.8,4.0,2.08,1.73,1426.3335068929725,1365.1586271410965,61.174879751876006,1.0,1.0,1.4,2.0,12.0,16.0,4.2,5.4,4.0,5.0
2324,Championship,2023-12-13,Coventry,Southampton,1,1,D,0,0,D,11,12,4,3,3,9,9,12,0,3,0,0,2.75,3.4,2.55,1.83,2.03,1458.799403407277,1526.7807938632382,-67.98139045596122,1.4,1.4,0.4,0.6,13.6,12.8,4.6,4.2,5.0,4.0
2324,Championship,2023-12-13,Leicester,Millwall,3,2,H,0,1,A,15,11,6,6,9,3,5,16,2,4,0,0,1.36,5.0,8.5,1.73,2.08,1608.6763195661779,1390.7698421387581,217.90647742741976,1.8,1.2,0.6,1.6,13.8,11.0,5.0,4.2,4.0,4.0
2324,Championship,2023-12-13,Norwich,Sheffield Weds,3,1,H,1,1,D,12,21,5,4,3,7,6,10,1,1,0,0,1.91,3.6,4.0,1.98,1.88,1404.4072212477424,1366.8497399990165,37.557481248725935,1.6,1.2,1.2,1.6,13.8,12.2,4.2,4.6,4.0,4.0
2324,Championship,2023-12-13,QPR,Plymouth,0,0,D,0,0,D,29,12,10,2,6,1,14,8,2,3,0,1,2.0,3.75,3.6,1.75,2.05,1356.4072487955464,1434.4008377366476,-77.99358894110128,1.6,1.0,0.6,1.6,11.2,12.6,4.2,4.2,4.0,4.0
2324,Championship,2023-12-13,Middlesbrough,Hull,1,2,A,1,0,H,16,8,8,4,6,4,9,5,0,1,0,0,1.83,3.8,4.0,1.85,2.0,1477.4166995943297,1455.7700226145307,21.64667697979894,1.8,1.6,1.6,1.4,10.4,19.6,4.8,7.8,4.0,4.0
2324,Premier League,2023-12-15,Nott'm Forest,Tottenham,0,2,A,0,1,A,15,12,1,6,6,4,16,11,2,4,0,1,4.2,4.2,1.73,1.62,2.25,1524.5782747673425,1688.3503284773915,-163.77205371004902,1.0,2.0,2.6,2.0,10.6,15.6,3.0,6.6,6.0,5.0
2324,League One,2023-12-16,Derby,Wycombe,1,1,D,0,0,D,8,9,2,1,5,2,8,8,5,3,0,0,1.5,4.2,7.0,1.9,1.95,1412.7718644793774,1268.2669705797744,144.50489389960308,2.6,0.2,0.2,1.0,12.8,10.0,6.6,2.4,7.0,7.0
2324,League One,2023-12-16,Fleetwood Town,Peterboro,0,1,A,0,1,A,12,24,3,7,4,12,7,11,2,0,0,0,4.33,4.0,1.73,1.67,2.15,1226.8188980665113,1432.0747354446635,-205.25583737815214,1.2,3.0,2.4,0.8,16.4,19.6,6.8,7.4,7.0,7.0
2324,League One,2023-12-16,Lincoln,Reading,1,1,D,1,0,H,4,14,0,6,1,5,14,14,3,3,0,0,2.2,3.3,3.4,2.08,1.73,1333.5917178950895,1253.0899327873387,80.50178510775072,1.2,2.2,0.6,1.8,9.4,12.2,3.8,5.0,7.0,4.0
2324,League One,2023-12-16,Oxford,Burton,3,0,H,1,0,H,28,7,14,1,5,0,6,13,0,1,0,0,1.6,3.8,6.0,1.98,1.88,1331.3938817293404,1268.2576869136567,63.136194815683666,0.8,0.2,1.6,2.0,11.4,12.6,4.2,3.6,4.0,7.0
2324,League One,2023-12-16,Port Vale,Wigan,3,2,H,2,0,H,21,7,8,2,6,3,6,10,4,5,0,0,2.25,3.3,3.3,2.0,1.85,1217.2088084729414,1356.3842261230097,-139.1754176500683,0.8,1.4,1.2,0.6,12.8,7.4,4.0,2.6,7.0,7.0
2324,Premier League,2023-12-16,Newcastle,Fulham,3,0,H,0,0,D,27,6,10,4,5,1,7,12,0,2,0,1,1.8,3.8,4.0,1.7,2.1,1702.7638022148676,1606.1438560818515,96.61994613301613,1.2,3.4,2.0,1.8,13.2,11.6,4.0,6.0,6.0,6.0
2324,League One,2023-12-16,Stevenage,Exeter,1,1,D,1,0,H,11,7,3,3,12,3,10,13,1,4,0,1,1.6,3.8,6.0,2.0,1.85,1387.1908373877893,1205.0458309754774,182.1450064123119,1.8,0.2,0.6,2.4,11.2,10.6,3.8,4.4,7.0,7.0
2324,Premier League,2023-12-16,Chelsea,Sheffield United,2,0,H,0,0,D,15,6,6,1,7,6,9,14,1,3,0,0,1.22,6.5,13.0,1.5,2.5,1586.7058981129644,1497.8863759624805,88.81952215048386,1.8,0.6,2.8,2.2,12.2,8.0,5.0,2.2,6.0,7.0
2324,Premier League,2023-12-16,Burnley,Everton,0,2,A,0,2,A,14,9,2,6,8,6,9,8,0,1,0,0,3.6,3.4,2.1,2.05,1.75,1520.5421503644552,1605.306105536457,-84.76395517200172,1.6,1.8,1.4,1.0,11.2,14.8,4.6,4.8,7.0,6.0
2324,League One,2023-12-16,Cheltenham,Leyton Orient,1,2,A,0,0,D,9,13,3,3,3,7,12,17,2,4,1,0,2.88,3.2,2.55,2.15,1.67,1231.0079642649232,1276.613341429928,-45.60537716500471,1.4,0.8,1.0,1.8,12.6,12.2,3.0,3.8,7.0,7.0
2324,League One,2023-12-16,Shrewsbury,Portsmouth,0,3,A,0,1,A,9,13,5,6,0,5,14,12,0,2,0,0,5.0,3.3,1.8,2.08,1.73,1271.9528333420824,1467.2252681934995,-195.27243485141707,1.2,1.8,1.4,1.2,10.4,15.4,3.0,5.6,7.0,5.0
2324,League One,2023-12-16,Carlisle,Northampton,2,2,D,0,1,A,18,9,3,4,10,2,6,9,0,2,0,0,2.75,3.25,2.63,2.15,1.67,1220.7149720189007,1305.1245943259175,-84.40962230701689,0.4,1.8,2.2,1.0,12.2,14.6,4.0,5.4,7.0,7.0
